right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
46.49,32.39,143.97,134.14,131.52,138.27,140.27999999999997
45.04,38.43,139.53,130.41,126.39,136.19,138.805
50.6,39.06,134.52,120.85,126.37,134.35,130.19
49.23,38.82,134.78,124.19,130.71,131.42,131.215
39.42,28.15,146.19,135.69,133.32,128.16,144.33499999999998
45.56,34.95,147.46,137.23,128.22,130.18,145.03500000000005
46.8,38.36,140.52,125.97,128.45,131.12,135.97
51.84,41.86,131.76,119.46,130.88,135.05,127.4
41.76,29.98,138.23,129.73,137.23,132.49,138.505
46.12,34.06,148.0,138.89,126.11,132.33,147.82
46.99,27.32,151.05,138.27,119.62,128.7,151.475
54.21,42.89,149.3,141.31,122.68,135.29,146.965
55.47,47.55,145.57,137.82,123.37,132.15,142.95
57.6,52.38,143.09,134.36,127.09,134.89,141.33999999999995
54.14,42.61,146.41,138.38,128.4,137.4,144.645
52.67,46.01,145.47,136.9,124.91,136.46,142.47
52.97,49.16,144.97,135.8,127.3,135.42,142.58999999999995
57.27,39.37,154.39,150.53,113.33,141.4,153.88
52.45,35.67,154.57,150.43,114.6,138.02,153.885
51.83,37.1,142.81,134.91,119.16,141.06,139.695
48.92,31.35,151.88,144.89,111.94,139.77,150.37
51.66,38.59,150.16,141.49,115.26,138.79,147.5
56.17,45.78,150.5,136.81,124.24,137.09,145.325
63.15,45.55,153.61,143.7,116.91,138.27,150.47
59.36,45.11,154.38,148.14,121.21,132.86,152.12
61.16,48.39,150.11,141.9,120.41,132.87,147.425
63.28,48.66,149.5,140.27,116.82,138.85,146.76
63.36,51.31,150.02,140.65,121.21,141.47,147.07
55.93,42.31,150.43,141.9,118.74,136.02,147.16500000000002
57.83,43.1,148.82,139.47,120.46,137.59,146.535
54.17,41.02,147.53,136.38,122.28,140.02,144.155
60.7,48.34,152.0,144.88,122.07,138.63,149.375
56.0,41.53,143.93,134.54,124.87,132.6,141.23000000000002
53.43,37.97,153.66,148.78,121.5,135.36,152.505
51.86,37.24,154.95,149.53,120.95,136.73,154.38
57.02,41.26,155.11,148.72,121.68,134.34,153.25
59.21,47.95,146.94,140.24,125.55,134.9,146.16
49.56,29.91,154.51,145.45,120.69,129.46,152.725
42.89,24.73,148.83,139.91,124.62,134.96,147.345
50.33,36.13,147.82,140.83,121.68,144.48,144.62
51.58,37.12,150.85,143.74,122.72,143.07,148.71
49.9,35.34,143.93,136.68,122.21,145.1,140.805
52.52,36.22,139.84,133.72,124.08,148.55,136.87
49.08,35.4,143.81,136.39,123.01,144.22,141.36
49.98,34.85,140.54,133.87,123.93,142.42,138.69
56.99,44.72,135.12,130.02,125.2,147.77,134.04500000000002
55.58,42.67,138.64,131.58,122.33,144.0,135.585
55.48,44.1,128.19,121.78,126.83,148.18,124.105
52.99,42.32,130.24,124.81,126.92,149.78,127.195
58.41,46.66,141.67,134.94,123.52,145.93,138.10000000000002
52.71,41.84,130.31,122.16,127.08,147.16,125.925
47.25,33.1,143.08,138.69,127.0,141.4,140.545
48.91,35.99,144.13,138.87,127.37,144.57,140.7
47.89,33.87,139.85,133.02,123.47,140.87,136.59
48.69,35.02,139.43,132.01,124.66,140.76,135.59
54.28,44.98,145.88,138.73,124.05,144.6,142.84500000000003
52.76,40.32,146.93,139.93,120.35,144.9,144.185
49.56,40.22,146.46,141.57,124.62,144.31,144.285
52.46,37.73,148.15,142.5,122.95,146.71,146.03
49.77,35.45,143.65,137.24,118.05,147.74,142.61
47.23,34.27,144.9,138.45,120.65,141.7,141.15
46.59,33.78,134.83,130.84,127.3,148.39,131.615
50.04,35.71,142.45,136.51,120.96,141.39,139.29500000000002
48.06,31.2,152.52,147.77,119.59,148.7,155.64
45.4,28.37,151.27,147.41,121.5,146.58,153.66000000000005
46.03,33.2,148.47,144.91,129.98,147.6,149.56
37.3,25.11,138.61,127.71,75.4,83.43,134.69
47.12,26.89,139.97,128.63,73.75,90.3,133.315
47.68,22.91,141.64,128.89,72.11,90.09,135.67000000000002
59.73,26.5,140.97,129.18,72.96,100.28,135.175
58.51,26.95,140.8,128.35,74.02,99.6,136.31
60.95,27.92,135.46,123.81,73.58,100.12,131.03
57.07,27.61,139.73,128.14,72.34,96.63,133.85
40.38,17.28,141.35,126.7,71.0,87.09,131.8
36.22,17.28,144.44,131.78,71.12,85.59,136.64999999999998
35.19,18.8,143.93,131.7,73.29,85.9,134.875
33.78,15.21,153.77,132.96,72.73,84.66,142.36
36.66,14.83,150.76,129.46,70.12,84.93,139.05
35.94,15.66,151.77,130.58,69.29,84.24,139.76999999999998
33.63,14.1,152.75,129.7,71.08,84.66,139.11
35.08,14.28,156.03,130.43,70.11,85.82,139.33499999999998
31.77,14.94,156.16,135.13,73.07,83.09,143.535
31.42,15.43,150.51,131.42,76.24,88.06,138.10000000000002
36.58,15.69,143.82,129.08,73.44,90.2,132.385
46.64,14.94,142.57,131.7,70.65,93.7,134.435
37.59,14.28,141.26,126.41,72.49,90.51,130.385
37.63,20.93,143.36,139.99,72.95,94.95,138.90499999999997
47.9,29.71,136.46,126.51,79.16,95.53,132.53
47.72,27.76,139.53,131.29,77.85,97.93,135.975
59.04,28.95,143.34,136.6,76.82,104.86,139.945
64.73,29.19,142.17,136.32,75.77,107.3,138.825
66.41,25.03,143.93,140.81,74.03,108.82,139.445
47.41,25.51,140.24,137.69,75.97,95.94,138.435
49.17,25.22,136.54,131.65,73.83,95.47,134.29500000000002
39.42,18.8,142.04,131.75,74.91,90.69,134.60500000000002
32.51,18.48,141.83,132.24,75.05,86.77,135.52
54.57,28.32,128.69,121.67,73.73,102.0,121.185
52.61,27.92,135.65,129.22,74.35,98.16,128.195
51.78,29.13,140.87,136.18,78.62,101.3,133.92000000000002
58.01,29.74,140.42,136.73,77.64,105.17,134.38
52.34,30.79,128.21,126.42,78.23,99.63,122.505
51.93,29.53,136.82,133.02,78.04,99.68,131.755
57.3,28.58,135.42,133.34,75.25,100.75,132.07999999999998
53.1,30.46,140.76,137.29,79.64,100.95,138.64
46.09,26.6,133.28,131.18,76.19,95.9,129.04
48.85,29.83,143.31,136.81,80.39,99.14,136.535
51.88,24.2,106.97,112.31,74.57,97.23,111.075
60.13,27.0,118.24,116.71,75.39,102.29,118.375
52.63,20.89,134.34,126.86,71.88,99.11,131.235
38.52,17.31,128.99,128.53,70.58,87.59,129.22500000000002
33.8,19.79,132.09,122.36,72.31,85.69,131.81
28.98,18.89,130.73,123.84,72.58,83.1,129.66500000000002
38.54,18.18,128.57,123.49,71.49,85.96,131.16
32.39,18.63,108.41,111.45,70.06,81.21,117.06
40.19,15.59,123.75,119.81,67.75,85.57,121.9
36.93,15.34,114.05,112.03,68.86,84.42,119.705
35.93,16.75,115.21,115.19,70.05,83.26,120.37
35.42,22.5,123.85,117.95,72.09,81.22,120.555
39.66,21.04,124.1,116.05,71.28,84.18,117.97
29.5,23.29,130.41,125.47,74.59,81.88,124.615
27.64,27.65,133.6,124.48,79.46,85.88,126.43
26.41,24.11,131.56,123.37,76.33,82.6,125.855
25.85,23.82,129.84,123.26,75.53,81.23,125.63
25.26,17.05,132.41,127.9,73.94,82.09,132.005
24.99,17.87,130.78,121.97,74.26,81.61,127.21
26.71,17.86,133.33,124.42,72.22,79.29,129.325
34.67,21.82,138.42,134.17,73.57,87.99,131.385
29.49,20.31,140.62,140.39,75.06,88.79,134.16
36.3,28.15,136.11,128.61,79.26,87.92,132.63
36.93,25.61,137.34,134.32,76.1,85.89,134.41000000000005
35.73,23.73,135.4,133.05,74.71,87.3,133.575
37.32,22.53,143.36,145.62,79.21,94.6,140.43
38.71,21.58,143.87,142.4,81.2,95.28,141.265
23.13,18.35,138.61,127.4,75.13,81.0,134.345
23.13,18.09,136.81,127.42,76.25,84.51,135.825
21.68,18.4,138.0,129.13,75.34,82.86,136.355
24.65,17.67,130.99,126.34,69.89,77.63,131.085
43.64,21.73,131.3,126.11,76.48,90.54,132.025
39.58,24.54,140.81,132.43,76.66,89.81,134.89
42.39,22.57,143.95,124.54,77.68,92.86,133.34
18.14,7.0,130.55,119.01,68.75,80.0,114.425
13.71,10.61,136.59,120.47,57.48,75.27,114.19
19.69,9.05,65.11,111.62,75.01,86.79,68.12
14.07,15.18,59.65,108.57,67.39,87.52,70.8
22.91,28.38,73.94,111.28,99.71,106.7,76.405
23.97,17.9,76.41,108.97,76.39,113.85,86.18
38.64,10.56,63.86,100.79,62.06,102.6,72.215
47.05,14.99,90.5,100.24,75.49,106.05,116.305
74.6,13.82,73.9,77.52,65.47,117.88,65.885
45.49,9.55,68.22,82.0,52.74,82.3,65.94
44.46,19.62,75.14,92.11,97.97,104.06,94.855
73.03,61.02,69.28,76.41,123.19,120.21,79.155
80.66,58.5,71.73,77.27,122.18,133.01,92.055
93.25,60.08,73.65,73.42,115.42,137.87,83.94
79.09,73.28,97.43,91.34,140.07,138.28,124.29500000000002
69.05,72.45,66.64,84.83,150.15,142.71,96.87
54.63,58.62,101.99,91.25,137.81,130.84,131.425
61.89,68.91,97.7,88.6,141.96,139.91,121.26
54.45,63.6,76.96,91.78,146.92,141.57,114.635
50.7,59.1,89.23,91.78,147.04,139.38,125.215
66.91,71.52,135.73,123.38,137.12,134.78,160.78
80.76,86.52,84.92,82.88,146.87,138.86,110.71
97.92,84.44,92.24,81.43,134.37,144.86,107.785
108.02,103.61,138.21,117.37,144.98,149.17,148.325
93.54,83.17,142.95,122.83,133.55,142.85,155.98000000000002
97.23,89.36,141.91,113.23,137.16,144.69,147.26
68.09,36.04,104.32,78.84,94.55,114.82,103.495
73.54,56.73,106.26,84.01,111.35,117.98,103.61
71.86,44.18,122.96,99.8,100.07,115.98,118.69
67.98,31.55,127.53,109.75,96.44,115.32,124.88
71.67,34.26,131.77,113.44,90.91,117.18,132.565
75.15,52.91,147.34,127.5,104.27,114.01,142.51999999999998
73.38,50.33,137.51,114.53,102.67,113.8,130.26999999999998
62.28,34.61,140.64,113.77,96.01,108.27,132.825
63.67,33.21,130.65,104.94,96.27,110.71,125.295
68.24,47.74,127.44,105.1,104.38,112.61,123.91
71.76,50.27,109.86,90.22,105.45,116.54,108.55
58.75,29.3,101.63,84.69,93.04,108.06,98.945
66.67,39.27,105.41,87.05,101.91,114.97,103.08
65.07,41.85,124.94,104.14,98.03,111.33,123.575
76.36,56.02,129.84,108.45,100.63,114.52,121.995
72.95,57.74,147.44,120.97,108.04,113.66,137.68
79.94,76.09,126.29,90.69,124.11,116.73,112.125
87.11,61.4,125.83,101.87,107.13,118.32,117.68
87.61,48.73,149.85,133.13,98.75,113.95,143.235
83.73,33.05,130.95,103.94,90.28,116.46,127.63
76.55,31.83,100.96,72.78,94.67,114.29,98.045
79.5,33.77,97.2,71.58,90.37,114.21,89.94
76.39,58.31,100.95,79.09,110.04,113.55,93.82
81.56,53.04,90.78,68.29,103.41,116.45,85.495
86.83,47.37,120.75,101.07,89.46,110.85,113.97
80.68,45.03,122.5,101.3,85.18,106.27,116.635
70.11,47.77,144.05,130.01,86.34,97.74,141.32
85.58,65.67,99.25,76.81,104.7,113.42,96.535
80.02,52.38,159.96,150.92,87.95,107.7,161.505
85.26,73.84,156.25,140.37,111.21,117.2,155.07999999999998
64.67,41.88,159.65,153.92,94.01,108.19,167.725
59.88,49.65,156.81,142.58,103.16,112.83,157.16500000000002
49.76,30.25,155.14,144.8,108.31,116.25,158.79000000000002
54.75,38.77,153.74,141.98,110.09,120.06,154.315
45.57,36.05,148.02,133.66,118.58,125.27,144.215
38.47,27.75,144.02,129.62,122.03,126.08,142.47500000000002
46.61,34.66,132.84,124.4,130.58,129.3,124.99
41.13,29.85,121.57,110.02,132.36,128.42,116.535
51.41,42.54,127.78,119.15,133.27,131.73,122.38
54.32,41.5,113.07,99.94,137.09,134.75,107.955
66.4,53.29,98.76,83.93,124.27,141.76,92.44
61.75,46.62,111.31,89.9,130.66,141.58,102.84
55.63,37.61,136.03,118.71,125.3,136.83,129.34
57.27,38.58,146.46,135.99,121.32,140.61,145.95
59.09,43.68,137.33,118.33,122.02,141.2,132.69
51.87,34.87,137.06,126.29,121.08,143.1,135.595
51.61,31.24,154.23,149.23,113.29,135.9,156.39
52.84,31.71,152.49,148.59,116.9,136.96,153.625
43.33,22.96,149.02,146.57,126.64,137.61,147.87
52.11,33.57,151.72,147.01,117.83,139.58,152.105
54.94,35.17,149.85,147.32,120.42,138.52,150.35500000000002
51.68,31.86,153.48,147.92,125.74,139.42,153.195
50.75,23.8,153.09,143.82,119.76,134.1,150.32
54.44,33.35,140.9,127.87,125.99,141.78,137.755
54.38,33.2,145.9,132.56,125.51,140.32,142.44
52.68,30.86,146.13,135.53,126.05,142.62,144.245
55.03,31.33,143.37,131.75,122.37,145.74,140.555
53.76,30.37,146.19,132.81,121.14,141.84,142.535
46.17,22.18,147.41,138.36,126.14,140.74,146.19
51.08,26.56,148.45,141.28,124.91,143.12,146.73
53.06,31.76,143.74,134.59,122.37,142.06,141.965
49.38,24.59,140.24,127.94,122.66,142.28,135.89
45.28,27.89,148.99,144.32,118.13,139.78,148.065
44.21,25.07,149.14,144.4,121.72,142.16,149.03
48.14,28.79,149.93,142.79,115.35,143.99,148.76
56.78,33.7,149.52,143.38,118.58,144.75,149.85
50.38,31.09,147.53,137.12,119.16,143.33,144.92
52.55,32.35,149.22,139.97,118.03,144.83,147.18
49.77,31.29,151.98,144.09,117.79,142.18,150.35
41.15,21.63,148.73,138.49,118.39,143.2,144.85500000000002
58.12,38.91,141.77,128.99,123.11,145.53,137.945
51.84,34.03,143.81,132.99,121.18,143.73,141.375
46.92,28.72,138.5,121.84,123.42,143.14,132.185
52.54,37.49,136.31,121.9,123.86,146.66,131.265
57.64,46.93,137.9,122.63,127.07,147.14,133.91
55.58,39.58,127.8,109.78,124.27,146.09,121.695
61.66,44.63,130.17,112.36,123.76,147.63,124.34
55.53,37.37,138.86,126.39,121.11,145.84,134.63
59.88,42.68,131.46,119.44,123.75,148.34,129.155
57.93,38.87,139.55,128.64,121.92,147.48,136.99
57.0,39.66,132.1,114.38,120.88,146.74,128.02
54.98,37.47,115.19,96.57,118.87,149.94,109.125
58.84,40.68,126.32,111.47,120.45,152.02,120.24
57.13,40.41,131.69,119.17,121.05,148.66,127.57
58.95,39.96,114.1,100.0,120.79,151.13,108.42
61.33,41.91,108.92,92.19,120.27,150.3,101.93
59.04,40.99,135.42,125.52,121.27,150.05,131.64499999999998
59.08,38.86,128.93,115.1,116.71,149.76,123.885
58.72,42.65,114.7,96.81,122.26,146.23,109.105
59.08,42.67,107.94,89.44,122.02,146.23,102.34
57.47,42.24,138.69,129.91,127.48,146.5,138.95999999999998
48.38,34.53,141.71,131.9,124.88,146.34,139.25
57.85,47.09,123.36,99.27,126.13,141.49,115.375
63.4,51.88,139.74,125.51,124.7,142.0,135.48000000000002
63.48,50.35,142.81,128.39,123.01,140.43,138.21
63.41,48.09,145.6,140.44,120.34,142.32,145.1
64.92,47.64,135.69,123.71,119.57,143.58,131.37
63.68,45.29,138.34,128.17,117.3,143.58,135.665
64.04,48.61,142.9,134.77,120.58,143.93,140.73000000000002
64.57,47.99,139.72,128.21,120.02,139.88,136.605
60.39,45.16,137.19,125.71,124.49,143.08,135.405
59.34,48.72,131.55,115.4,123.0,140.97,127.975
55.78,39.18,150.15,141.96,116.9,138.27,150.57999999999998
50.37,32.09,150.65,143.58,116.97,145.21,151.0
50.07,27.66,149.88,143.82,120.19,143.72,149.66000000000005
54.09,41.09,146.65,141.34,119.51,142.38,148.69
63.34,45.3,141.34,127.81,118.09,146.01,139.015
61.46,43.18,142.1,131.12,117.53,146.22,139.5
60.19,44.01,147.73,141.71,114.82,142.63,147.715
62.05,43.32,147.66,141.29,113.83,145.59,147.43
61.88,45.45,143.63,135.57,115.64,145.11,143.43
51.1,35.43,149.47,143.38,120.6,144.4,149.475
57.22,41.56,141.52,132.98,120.76,145.0,139.95999999999998
51.44,40.88,147.31,137.78,122.49,145.69,146.845
53.64,37.1,149.35,141.5,120.68,147.92,146.59
51.43,33.91,147.16,140.19,119.89,147.74,146.04500000000002
48.06,32.52,143.33,132.83,120.51,141.98,141.28
46.22,30.2,147.17,141.16,120.43,141.94,147.54500000000002
45.59,28.04,139.06,130.06,122.67,144.47,138.38
52.51,35.44,140.44,135.8,119.78,148.54,144.22
48.73,33.75,146.41,142.8,121.19,148.15,147.535
51.05,33.74,144.62,137.99,119.76,148.9,144.84
51.99,32.77,145.97,140.81,113.97,144.19,148.73
53.32,34.78,141.89,131.3,117.32,146.96,140.84
53.72,31.33,150.44,145.71,114.04,149.75,151.005
48.48,28.28,146.89,139.1,112.2,142.52,144.81
42.92,19.95,143.26,137.53,115.61,141.66,145.53500000000005
40.38,19.06,148.21,142.08,113.1,137.02,153.45499999999998
54.81,32.25,154.34,147.84,116.38,138.15,159.13
43.94,30.71,138.46,131.86,127.19,132.07,146.20999999999998
45.27,32.45,145.65,138.03,127.46,132.5,149.32
51.49,33.24,121.73,95.81,119.57,122.59,113.275
38.38,24.1,90.88,69.93,131.99,120.84,79.985
35.48,26.51,101.3,91.66,104.64,111.56,99.15
57.73,36.27,153.94,146.35,92.13,104.02,161.66
55.13,35.67,149.51,126.24,85.66,98.63,148.2
91.18,63.43,130.6,110.18,99.46,120.92,124.08
87.1,54.38,110.02,75.63,98.16,119.18,110.12
85.41,52.68,126.89,115.52,102.72,123.46,149.885
97.18,70.8,112.14,94.18,104.77,132.98,126.635
97.01,69.18,79.27,71.14,104.23,134.33,98.27
96.08,73.82,77.33,65.84,102.89,130.62,91.33
94.5,67.27,91.78,85.48,99.75,132.9,103.74
100.2,60.77,112.53,90.57,87.36,133.09,119.955
95.62,76.1,104.36,87.03,104.23,131.21,119.975
105.66,84.16,98.73,81.84,99.21,137.27,103.005
99.27,63.3,110.88,102.01,90.23,132.94,123.54
93.91,63.89,94.47,79.33,95.68,135.2,98.56
99.22,79.28,107.46,85.19,102.62,133.91,103.08
85.6,49.89,103.29,90.11,97.78,132.07,108.45
77.64,53.28,115.65,95.09,94.71,129.51,115.9
88.92,69.99,96.38,77.91,109.13,141.0,101.03
90.15,80.74,110.95,87.76,108.54,137.04,118.795
100.26,84.47,126.51,100.5,105.12,135.05,123.805
97.46,55.85,132.61,110.68,97.02,132.79,133.055
103.23,54.75,135.98,113.43,114.61,137.52,139.72500000000002
110.62,40.97,125.2,105.98,103.83,140.93,129.51999999999998
113.72,50.33,127.53,113.58,104.69,141.43,136.14
115.87,38.41,114.56,116.81,99.65,142.83,135.04500000000002
119.82,46.68,116.42,110.3,107.9,140.3,128.61
107.45,38.7,119.44,112.07,103.32,137.14,136.58
108.3,62.29,93.4,92.89,112.35,137.13,120.15
101.73,59.22,118.21,94.59,113.95,134.01,134.405
94.78,77.85,113.6,90.06,124.39,138.81,131.0
95.0,54.43,104.67,91.88,106.19,136.82,122.105
91.49,82.74,116.74,92.11,132.54,138.07,129.87
97.75,60.54,94.57,84.54,113.74,140.39,112.71
89.95,56.37,100.58,86.11,94.85,128.32,108.315
100.34,58.67,106.09,96.87,99.57,135.68,114.545
85.45,38.57,86.99,90.88,90.45,132.86,102.72
86.61,50.4,114.22,108.45,102.99,135.26,137.375
95.06,39.3,91.75,91.61,86.25,138.96,113.695
90.09,57.44,111.29,98.81,104.05,134.64,129.33499999999998
88.21,74.24,114.01,104.2,118.3,131.92,132.05
93.05,58.82,99.36,93.47,104.17,137.18,120.415
90.19,56.96,125.61,112.68,97.64,131.1,139.85
80.72,45.61,107.72,106.63,95.53,132.02,126.55
83.91,53.21,115.98,99.96,96.87,128.51,126.45
83.67,47.37,130.87,116.72,91.86,127.12,143.74
84.32,36.53,107.37,99.16,85.83,128.18,123.275
69.67,49.75,119.07,101.61,102.53,122.65,135.14499999999998
86.97,52.93,106.72,95.7,96.3,127.59,123.045
79.54,68.44,123.7,105.59,111.12,130.97,138.11
85.36,84.74,127.24,108.93,121.19,134.3,142.635
88.17,49.07,114.94,105.96,91.06,130.19,129.61
87.59,33.56,119.21,114.26,92.41,123.77,136.5
